id,imps
24407,150
24406,150
24405,150
24404,150
24403,150
24402,150
24401,150
24409,150
24408,150
61512,150
61513,150
61510,30
61511,150
86032,150
81135,150
73267,60
73266,150
73265,60
73264,7
73263,7
73262,150
73261,150
73260,150
73269,150
73268,150
86030,60
27176,100
27177,60
27174,30
27175,60
27172,150
27173,30
27170,150
27171,30
51601,30
51600,150
51603,150
51602,30
51605,150
51604,100
51607,150
27179,30
56059,150
56058,60
56051,150
56050,150
56053,30
56052,150
56055,60
56054,60
56057,150
56056,150
36202,150
36203,150
36200,60
36201,150
25448,100
25449,150
36204,150
36205,150
25444,60
25445,150
25446,150
36209,60
25440,150
25441,150
25442,150
25443,150
74129,7
74128,30
02359,150
02358,60
02353,150
02352,150
02351,150
02350,150
02357,150
02356,150
02355,7
02354,150
67244,100
80822,100
03148,100
86035,150
33072,150
33073,100
33070,100
33071,60
33076,60
33077,30
33074,150
33075,7
33078,60
33079,60
41231,150
41230,7
41233,30
41232,150
41235,150
41234,150
41237,100
41236,150
41239,100
41238,150
84054,7
84055,60
84052,100
84053,30
84050,100
84051,100
40180,150
40181,150
40182,150
40183,150
40184,150
40185,150
40186,150
40187,150
40188,100
40189,100
01110,30
01111,150
01112,150
01113,60
01114,30
01115,100
01116,30
01117,30
01118,150
01119,150
04199,150
04198,150
04197,150
04195,150
04194,150
04193,150
04192,150
04191,150
04190,60
08478,150
08479,150
08475,100
08476,150
08477,150
08470,150
08471,150
08472,150
08473,150
14710,150
14711,150
14712,100
14713,30
14714,150
14715,60
14716,150
14717,30
14718,30
14719,150
76714,30
76715,30
76716,60
76717,30
2A-09,150
2A-08,150
76712,30
76713,30
2A-05,150
2A-07,150
76718,30
76719,100
76059,100
76058,30
18149,150
18148,150
18141,60
18140,150
18143,150
18142,60
18145,150
18144,150
18147,150
18146,150
76053,150
76052,150
83057,30
83056,150
83055,30
83054,7
83053,30
83052,100
83051,100
83050,7
83059,30
83058,150
31348,150
31349,60
31342,150
31343,150
31340,7
31341,30
31346,30
31347,150
31344,30
31345,30
47328,150
47321,150
47320,150
47323,7
47325,30
47324,150
47327,150
47326,7
15043,150
15042,150
15041,150
15040,150
15047,150
15046,150
15045,150
15044,150
15049,150
15048,150
88498,30
88499,150
88492,150
88493,150
88490,60
88491,150
88496,150
88497,150
88494,60
88495,7
39179,150
39178,60
39171,60
39170,60
39173,150
39172,100
39175,150
39174,60
39177,60
39176,100
71519,150
88140,150
77184,150
88142,100
88143,150
88144,60
88145,60
88146,60
88147,100
88148,30
88149,150
55226,150
21112,150
21113,150
21110,150
21111,60
21116,150
21117,150
21114,150
21115,150
86236,150
21118,150
21119,150
54-16,150
54-17,150
34163,30
52419,150
30-03,150
30-02,150
84075,150
30-07,150
30-05,150
30-04,150
30-08,150
53038,150
52415,150
17224,150
53030,150
53031,150
53032,150
53033,150
53034,60
53035,150
53036,150
53037,150
62474,30
62475,150
54569,100
52416,150
62470,150
62471,100
62472,60
62473,30
54563,150
52411,150
54561,150
54560,150
54567,150
54566,30
54565,60
54564,150
17223,150
91326,7
85046,100
85047,7
85044,30
85045,60
85042,150
85043,100
85040,150
85041,150
85048,30
85049,150
35289,150
10089,150
10084,30
10085,150
10086,150
10087,150
10080,150
10081,30
10082,150
10083,150
85244,30
85245,150
85246,30
59139,30
59138,150
59133,30
59132,150
59131,60
59130,60
59137,30
59136,30
59135,100
59134,150
85242,100
85243,60
71-08,150
71-09,150
71-04,150
71-01,150
71-02,150
71-03,150
50-16,150
50-17,150
50-14,150
50-15,150
50-10,150
50-11,150
50-18,150
50-19,150
95371,60
95370,100
95379,60
11025,100
11024,7
11027,100
11026,150
11021,150
11020,150
11023,100
11022,100
11029,150
11028,150
28229,30
28223,30
28222,150
28221,150
28220,30
28227,30
28226,150
28225,150
28224,30
69105,100
69104,150
69107,150
69106,30
69101,100
69100,30
69103,150
69102,30
61354,150
61355,150
51049,150
51048,150
61350,150
61351,150
61352,150
61353,30
51043,60
51042,150
51041,150
51040,30
51047,150
51046,150
51045,150
51044,150
56219,150
56218,60
56213,100
56212,60
56211,60
56210,150
56216,60
56215,100
56214,150
35285,100
82083,150
82082,150
82081,30
82080,30
82087,150
82086,30
82085,60
82084,150
82089,150
82088,150
25134,150
25136,100
25137,150
25130,150
25131,150
25132,150
25133,60
25138,150
25139,150
95026,30
16345,150
16344,100
16347,150
16346,150
16341,60
16340,150
16343,100
16342,60
16349,60
16348,150
52021,150
52022,150
52023,150
52025,150
52027,150
52028,150
52029,150
47239,150
21255,30
21254,150
21257,150
47238,30
21251,150
21250,150
21253,150
21252,150
63464,150
63465,150
63466,30
63467,150
21259,150
21258,150
63462,150
63463,150
12086,150
12087,150
47233,100
09109,150
09108,150
09107,150
09106,150
09105,150
09104,150
09103,150
02801,150
09101,150
09100,150
47230,150
08278,150
08279,150
08276,150
08277,150
08274,150
08275,150
08272,150
08273,150
08271,150
47235,150
47234,150
68029,30
68028,150
68025,60
68024,60
68027,30
68026,150
68021,100
68020,100
68023,150
68022,30
30297,150
30296,150
78486,30
78484,7
78481,7
58303,30
58302,60
58301,150
58300,150
58307,150
58306,100
58305,150
58304,150
58309,150
58308,150
30299,30
30298,60
77095,30
34082,30
34083,150
34080,150
34081,100
34086,150
34087,60
34084,60
34085,60
79283,60
79282,60
34088,60
34089,60
79286,150
79285,150
79284,150
07237,150
07236,150
07235,150
07234,60
07233,150
07232,150
07231,7
07230,7
66144,100
66145,30
66146,150
66147,150
66140,150
66141,30
07239,150
07238,150
31104,30
31105,150
31106,150
31107,60
31100,100
31101,30
31102,150
31103,150
31108,150
31109,150
50052,150
50051,150
50050,150
50057,60
50056,150
50055,150
50054,150
50059,150
50058,150
55263,150
55262,150
55261,150
55260,150
55267,150
55266,150
55265,150
55264,150
55269,150
55268,150
61358,30
61359,150
70039,150
70038,150
70037,150
70036,150
70035,150
70032,60
70031,150
70030,60
85280,7
85281,30
85282,60
85284,7
85285,100
85286,150
85287,150
85288,60
85289,100
95218,7
63366,150
95219,7
63365,150
05161,150
05160,150
05163,150
05162,150
05165,150
05164,150
05167,150
05166,150
05169,150
05168,150
10242,150
10243,150
29082,150
02670,150
02671,30
02672,150
02673,150
02674,150
02675,150
02676,150
02677,150
02678,150
02679,150
10247,150
63369,150
71348,60
71349,30
71346,150
71347,150
71344,150
29087,30
71342,60
71343,30
71340,150
71341,150
76699,100
76698,150
76691,100
76690,100
76693,100
76692,60
76695,60
76694,100
76697,150
76696,150
11004,150
01095,60
01094,60
01097,150
01096,150
01091,30
01090,150
01093,60
01092,150
01099,30
01098,30
66025,150
61039,150
61038,150
14695,150
14694,30
14697,150
14696,150
14691,60
14690,100
14693,150
14692,150
14699,30
14698,150
01323,60
01322,7
01321,60
01320,60
01325,30
01329,150
01328,60
61031,150
61030,30
03259,150
03258,100
03251,150
03250,150
03253,150
03252,100
03255,100
03254,100
03257,150
03256,150
14523,150
14522,150
14521,150
14520,150
14527,100
14525,60
14524,150
14529,30
14528,30
76527,150
76526,100
38141,7
38140,7
38147,150
38146,30
38145,30
38144,60
38149,7
38148,7
76529,100
76528,100
11344,150
11345,150
11346,150
11347,150
11340,100
11341,150
11342,100
43238,150
43237,150
43236,100
43234,150
11348,150
43232,150
43231,150
43230,150
19111,150
19110,150
19113,150
19112,150
19115,150
19114,100
19117,60
19116,150
19119,150
19118,150
89130,150
89131,150
89136,100
89137,150
89134,150
60319,150
60318,150
60317,60
60316,100
60315,100
60314,150
60313,150
60312,150
60311,100
60310,150
50228,150
24330,150
46245,150
49216,60
49215,100
80711,150
24339,150
80713,150
24192,150
80714,150
80717,150
24338,100
80719,150
24195,150
49212,150
88265,100
88264,150
88267,150
88266,60
88261,60
24197,100
46049,150
46048,150
46047,150
46046,150
46045,150
24196,150
46043,60
46042,30
46041,150
46040,150
52222,150
52223,150
52220,150
52221,150
52227,150
52225,150
2A228,150
52228,150
52229,150
95510,100
53179,150
53178,150
53175,150
53174,30
53177,150
53176,150
53170,150
53173,150
53172,150
21097,150
21096,150
21095,150
21094,150
21093,150
49219,150
21091,150
21090,150
21348,150
21099,7
21098,150
17188,150
17189,60
64126,30
64127,150
64120,150
64121,30
64122,7
64123,150
17180,150
17181,150
17182,100
17183,100
17184,100
17185,30
17186,150
17187,100
66119,60
60596,100
58149,150
58148,150
58145,150
58144,150
58147,150
58146,150
58141,150
58140,150
58143,150
58142,150
86241,150
90041,150
90042,150
90043,30
90044,150
90045,30
90046,30
90047,100
90048,150
86245,7
86244,150
86247,150
86246,150
94041,7
62207,60
62206,60
54338,150
54339,30
62203,60
62202,150
62201,150
62200,60
54332,30
54333,150
54330,60
54331,150
54336,150
54337,150
54334,60
54335,150
57037,150
57031,60
07031,150
07030,150
07033,150
07032,150
07035,150
07034,60
07037,150
07036,60
07039,150
07038,150
66118,150
14566,60
18024,150
14564,150
18022,150
70041,60
18023,150
28388,30
54103,60
71398,150
28385,100
28386,150
24488,150
28380,30
28382,150
28383,150
59368,7
59369,100
24483,150
59360,7
59361,100
59366,100
59367,30
59364,30
24482,150
18028,60
35119,30
35118,150
35117,100
35116,150
35115,7
35114,150
35113,150
35112,30
35111,150
35110,150
2B063,150
2B067,150
55468,30
32468,150
32466,150
32467,150
32464,150
32465,150
32462,150
32463,150
32460,150
32461,150
50529,150
50528,150
50523,150
50522,150
50521,100
50520,100
50525,150
50524,150
45-17,150
45-10,150
45-11,150
65318,150
65319,150
65314,150
65315,150
65316,150
65317,150
65310,150
65311,150
65312,150
65313,150
26184,150
26185,60
26186,150
26187,150
26180,150
26181,150
26182,100
26183,30
26188,150
26189,150
93008,7
93005,7
93007,7
93006,7
93001,7
02591,150
02590,150
47286,150
11309,150
02599,30
21336,150
02598,7
09318,150
09319,30
09316,150
09317,150
09314,150
09315,150
09312,30
09313,150
09310,150
09311,150
47288,150
33409,100
33408,60
33407,7
33406,60
33405,30
33404,150
33403,60
33402,30
33401,60
33400,150
55058,60
30178,60
30179,150
30176,100
30177,60
30174,30
30175,150
30172,150
30173,30
30170,100
30171,150
27683,60
24036,150
24037,7
24034,150
24035,150
24032,150
37231,150
24030,100
24031,150
37238,60
27422,150
24038,150
24039,150
27688,150
27423,150
27689,30
27424,60
01-20,150
01-23,150
01-22,150
64555,150
55053,150
27426,150
64554,60
55054,150
27427,150
55055,150
62661,60
03019,150
03018,100
62660,60
03013,7
03012,150
03011,150
03010,150
03017,150
03016,150
03015,150
03014,150
64552,150
91132,150
76321,150
76320,150
76323,60
76322,7
68278,30
62667,30
76327,100
76326,150
68274,30
68275,100
68276,30
62666,30
68270,30
68271,30
68272,30
68273,100
21331,30
67428,150
67429,30
67424,150
64559,150
67426,60
67427,60
67420,60
67421,150
67422,60
64558,30
18-19,150
18-12,150
18-10,150
18-11,150
18-16,150
18-17,150
18-14,150
18-15,150
91098,7
91099,150
91095,150
91097,7
91093,30
37023,150
91549,7
91540,60
91546,30
91547,30
91544,150
02625,100
02624,100
02050,150
02051,150
02052,150
02053,150
02054,150
02055,60
02056,30
02057,60
02058,150
02059,60
02629,100
02628,60
2A022,150
2A021,150
2A026,150
2A027,150
2A024,150
2A028,150
92014,7
92012,7
92019,7
05088,150
05089,150
05082,150
05080,150
05081,150
05086,150
05087,150
05084,150
05085,60
95287,150
95280,7
39271,150
14220,30
14221,60
14222,150
14223,150
14224,150
14225,60
33360,30
33361,60
14228,60
14229,150
71133,150
71132,150
71135,100
71134,150
71137,100
33369,30
44171,100
44170,150
44173,30
44172,30
02731,150
44174,30
02733,100
44176,30
44179,30
44178,100
02739,100
02738,30
04063,150
04062,150
04061,150
04067,150
04066,150
04065,150
04069,150
04068,60
63416,150
02306,150
02307,150
88228,150
86106,100
86107,150
86104,150
86105,100
86102,60
86103,150
86100,60
86108,150
86109,150
88222,60
65158,150
65159,150
65156,150
65157,150
65154,150
65155,150
65153,150
65150,60
65151,150
89304,150
89307,150
89306,60
89300,150
89303,150
89302,100
89309,100
89308,150
16172,150
16173,150
16170,150
16171,100
16176,60
16177,150
16174,60
16175,150
16178,60
16179,60
17229,150
17228,30
17225,150
52414,150
17227,60
17226,30
17221,60
17220,60
52413,150
17222,30
60508,30
60509,30
60506,30
60507,30
60504,100
60505,100
60502,150
60503,150
60500,60
60501,30
65480,150
65481,150
65482,150
64357,150
64356,150
64355,150
64354,150
64353,150
64352,100
64351,150
64350,30
69109,150
69108,30
64359,150
64358,100
80500,100
80501,150
80502,150
80503,150
80504,150
80505,30
80507,30
80508,60
80509,30
49288,30
49289,30
12084,30
12085,150
12082,150
12083,100
12080,150
12081,150
49280,30
49281,150
49282,60
49283,30
49284,30
49285,150
12088,150
12089,60
77-15,150
77-14,150
77-11,150
77-13,150
77-12,150
77-18,150
21686,150
21687,150
21684,7
21685,150
21682,150
21683,150
21680,150
21681,150
78217,30
21688,60
21689,150
62904,100
62905,30
62906,30
62907,60
62900,30
62901,30
62902,60
62903,150
62908,30
62909,150
63367,100
29089,60
10248,30
10249,150
63363,150
63362,100
63360,150
29080,60
29081,150
10240,150
10241,150
10246,150
29085,150
29086,60
10245,150
21538,150
21539,150
21534,7
21535,60
21536,150
21537,150
21530,150
21531,150
21532,30
21533,150
77394,60
24331,150
50229,150
24333,150
24335,30
24334,100
24337,150
24336,150
50220,60
50221,150
50222,30
50223,150
50224,150
50225,150
50227,150
79168,150
79166,150
79167,150
79164,100
79165,150
79162,150
79163,150
79160,150
79161,30
77308,30
77309,150
77300,60
77301,150
77302,30
77303,60
77304,60
77305,7
77306,60
77307,7
54105,150
54104,30
54107,150
54106,150
54101,100
54100,60
24489,150
54102,30
24487,100
24486,150
24485,150
24484,150
54109,150
54108,60
24481,150
24480,150
62016,100
62017,150
62014,30
62015,100
62012,60
62013,30
62010,30
62011,100
62018,60
62019,30
81220,100
81221,150
50488,150
50489,30
50484,150
50485,150
50486,150
50487,150
50480,30
50481,150
50482,150
50483,100
80835,150
27680,150
27681,7
27682,150
51578,150
27684,30
27685,150
27686,150
27687,30
51573,30
51572,150
51571,150
51570,150
51577,100
51576,150
51574,150
80833,150
73151,30
73150,100
73153,60
73152,150
73155,30
73154,7
73157,150
73156,150
73159,30
73158,60
95288,30
61509,60
61508,150
61501,150
61500,150
89184,150
32167,150
32166,150
32165,150
32164,150
32163,150
32162,150
32161,150
32160,30
32169,150
32168,150
68321,100
87097,150
26229,150
26228,150
26221,30
26220,100
26223,150
26222,150
26225,100
26224,30
26227,150
26226,150
87096,150
72349,150
67310,7
14022,150
14023,150
14020,60
14021,150
14026,150
14027,150
14024,100
14025,30
14028,150
14029,150
89167,150
01198,30
01199,150
01190,150
01191,150
01192,150
01193,30
01194,30
01195,60
01196,60
01197,60
14325,100
89163,150
11136,150
11390,30
11135,150
57360,60
57361,100
57362,150
14326,30
57364,100
57365,100
49274,100
57367,150
57368,30
54-23,150
11132,30
58101,150
18239,150
18238,150
58100,150
18233,150
18232,150
18231,150
14322,30
18237,60
18236,150
18235,150
18234,150
09293,30
09292,150
09291,150
09290,150
09297,150
09296,150
09295,150
09294,150
58105,150
09299,150
09298,150
58104,150
58107,150
58106,150
40108,150
40109,150
58108,150
40100,150
40101,150
40102,150
40103,150
40104,150
40105,150
40106,60
40107,150
60526,60
71441,150
71440,150
71443,150
71442,150
71445,30
71444,60
71447,60
71446,150
71449,150
71448,150
60527,150
64535,150
52278,150
39469,150
39468,150
39463,150
39462,100
39461,150
39460,60
39467,150
39466,150
39465,100
39464,150
2A279,150
34136,30
34137,30
34134,100
2A278,150
34132,60
34133,60
34130,60
34131,60
72361,150
72360,30
72363,60
72362,150
72364,60
34138,30
34139,60
90087,150
90080,100
90081,150
90082,150
86021,150
86020,150
86023,150
86022,150
86025,150
86024,60
86027,60
86026,150
86029,150
86028,100
57366,100
02155,7
02154,7
02157,7
02156,150
02151,150
02150,150
02153,100
02152,150
02159,150
02158,150
64-13,150
64-12,150
64-15,150
64-14,150
64-17,150
64-16,150
60528,60
60529,30
45149,150
18230,150
45143,150
45142,150
45141,150
45147,7
45146,100
45145,100
45144,60
42241,150
42240,150
42243,150
42242,30
42245,150
42247,150
42246,150
42249,150
42248,150
80073,30
80074,100
80076,150
80077,100
64539,150
10004,150
10005,150
10006,150
10007,150
70187,30
70186,150
10002,150
10003,150
70189,150
70188,150
10008,150
10009,150
48-13,150
48-12,150
48-11,150
70459,150
70451,150
70450,150
70453,150
70452,7
70455,30
70454,150
70457,150
70456,150
25453,150
25452,60
36213,150
25450,150
36215,60
36214,150
25455,100
25454,30
66047,150
66046,150
66049,60
66048,150
2B250,30
2B251,150
2B252,100
02369,150
2B255,150
2B256,150
2B257,150
74154,7
74155,150
23248,30
74156,100
23249,150
74150,30
02363,30
23244,150
89408,150
89409,150
74152,30
23245,30
89402,150
89403,150
89400,150
74153,30
89406,150
23246,150
89404,7
89405,150
07317,60
23240,150
07311,60
23242,150
23243,150
46036,150
46037,150
46034,150
82009,150
49023,150
82003,150
46032,150
14152,150
82007,150
82006,150
82005,100
46033,150
87-20,150
46030,100
49027,150
88507,60
49129,60
49128,100
49125,60
49127,150
49126,150
49121,60
49120,150
49123,7
49122,150
81060,30
81061,60
81062,150
81063,60
81064,150
81065,7
81066,30
81067,60
81068,150
81069,150
57162,60
57163,150
57160,30
57161,150
57166,150
57167,60
57165,60
57168,60
57169,150
97405,60
97404,30
97407,7
97406,150
97401,30
97403,100
97402,30
97409,7
97408,7
17078,60
17079,150
17074,150
17075,60
17076,150
17077,150
17070,100
17071,150
17072,100
17073,7
79223,150
88425,100
35-12,150
35-11,150
35-10,150
35-17,150
35-16,150
35-15,150
59-21,150
62737,60
62736,30
62735,60
62734,60
62733,150
62732,100
62731,150
62730,30
54602,150
54600,150
54601,150
62739,100
62738,150
80333,150
80332,150
80331,150
80330,150
80337,60
80336,150
80335,150
80334,150
80339,100
80338,30
71493,150
95134,100
95139,60
78406,30
78407,150
78404,100
78402,100
78403,30
78401,30
72169,30
72168,150
72163,150
72162,60
72161,150
72160,60
72167,30
72166,150
72165,150
72164,60
59478,30
59479,150
59472,150
59473,100
59470,30
59471,100
59476,100
59477,100
59474,100
59475,60
90014,30
63107,100
59670,150
39435,150
63106,150
63105,150
63104,150
23149,150
23148,150
23147,150
23146,150
23145,150
23144,150
23143,100
23142,150
23141,150
23140,150
19245,150
22238,150
19244,150
22236,60
22237,30
22234,60
22235,150
22232,100
19247,100
22231,150
29220,30
19246,60
10423,150
77533,150
19241,150
77531,150
77530,150
10420,150
19240,150
19243,150
10426,150
19242,100
10427,150
2B-13,150
2B-12,150
28148,60
28149,150
55159,150
10424,150
2B-15,150
2B-14,150
28142,150
28143,150
28140,30
28141,150
28146,30
28147,150
28144,150
28145,150
71258,30
71259,150
78337,60
61417,150
61416,150
61415,150
61414,60
61413,150
61412,150
61411,150
61410,150
61419,150
61418,60
72369,150
72368,150
88410,100
34135,150
88416,100
88417,100
85208,30
85209,150
85200,150
85201,150
85202,60
88415,30
85204,100
