id,postcode,name,density,x,y
86122,86300,Lauthiers,8,0.73,46.60
86123,86470,Lavausseau,33,0.08,46.54
86124,86800,Lavoux,75,0.52,46.59
86125,86450,Leigné-les-Bois,19,0.71,46.76
86126,86300,Leignes-sur-Fontaine,19,0.76,46.51
86127,86230,Leigné-sur-Usseau,43,0.48,46.92
86128,86140,Lencloître,132,0.30,46.80
86129,86270,Lésigny,40,0.77,46.84
86130,86220,Leugny,28,0.69,46.90
86131,86410,Lhommaizé,27,0.59,46.44
86132,86290,Liglet,6,1.08,46.51
86133,86240,Ligugé,138,0.30,46.52
86134,86400,Linazay,23,0.19,46.17
86135,86800,Liniers,34,0.53,46.62
86136,86400,Lizant,26,0.28,46.08
86137,86200,Loudun,156,0.10,47.01
86138,86430,Luchapt,11,0.77,46.18
86139,86600,Lusignan,70,0.11,46.44
86140,86320,Lussac-les-Châteaux,83,0.73,46.41
86141,86160,Magné,32,0.39,46.35
86142,86190,Maillé,50,0.10,46.68
86143,86270,Mairé,8,0.72,46.86
86144,86170,Maisonneuve,34,0.05,46.72
86145,86370,Marçay,34,0.23,46.47
86146,86380,Marigny-Brizay,59,0.38,46.74
86147,86370,Marigny-Chemereau,50,0.22,46.43
86148,86160,Marnay,15,0.35,46.39
86149,86330,Martaizé,20,0.05,46.92
86150,86170,Massognes,22,0.06,46.75
86151,86200,Maulay,8,0.22,46.97
86152,86460,Mauprévoir,13,0.52,46.16
86153,86320,Mazerolles,39,0.66,46.40
86154,86110,Mazeuil,16,0.08,46.79
86156,86200,Messemé,23,0.17,47.01
86157,86550,Mignaloux-Beauvoir,186,0.42,46.55
86158,86440,Migné-Auxances,206,0.30,46.63
86159,86150,Millac,12,0.71,46.20
86160,86110,Mirebeau,156,0.20,46.79
86161,86330,Moncontour,24,0.01,46.89
86162,86230,Mondion,13,0.47,46.94
86163,86360,Montamisé,106,0.43,46.63
86164,86210,Monthoiron,41,0.62,46.73
86165,86500,Montmorillon,110,0.90,46.43
86166,86470,Montreuil-Bonnin,27,0.13,46.56
86167,86420,Monts-sur-Guesnes,61,0.19,46.91
86169,86120,Morton,46,-0.01,47.10
86170,86500,Moulismes,14,0.81,46.32
86171,86150,Moussac,19,0.69,46.28
86172,86430,Mouterre-sur-Blourde,8,0.77,46.22
86173,86200,Mouterre-Silly,22,0.04,46.99
86174,86530,Naintré,235,0.49,46.77
86175,86310,Nalliers,19,0.88,46.61
86176,86150,Nérignac,30,0.73,46.30
86177,86170,Neuville-de-Poitou,309,0.25,46.68
86178,86340,Nieuil-l'Espoir,116,0.46,46.49
86180,86340,Nouaillé-Maupertuis,124,0.42,46.51
86181,86200,Nueil-sous-Faye,16,0.27,46.97
86182,86230,Orches,20,0.33,46.88
86183,86220,Les Ormes,69,0.62,46.96
86184,86380,Ouzilly,84,0.36,46.78
86186,86220,Oyré,31,0.65,46.86
86187,86300,Paizay-le-Sec,14,0.78,46.59
86188,86700,Payré,39,0.19,46.35
86189,86350,Payroux,17,0.48,46.21
86190,86320,Persac,14,0.73,46.34
86191,86500,Pindray,10,0.82,46.47
86192,86500,Plaisance,14,0.85,46.31
86193,86450,Pleumartin,51,0.76,46.74
86194,86000,Poitiers,2081,0.36,46.58
86195,86220,Port-de-Piles,104,0.60,47.00
86196,86120,Pouançay,44,-0.08,47.09
86197,86200,Pouant,15,0.28,47.02
86198,86800,Pouillé,45,0.58,46.54
86200,86460,Pressac,13,0.57,46.12
86201,86420,Prinçay,14,0.25,46.93
86202,86260,La Puye,26,0.74,46.65
86203,86150,Queaux,10,0.64,46.31
86204,86190,Quinçay,75,0.22,46.61
86205,86200,Ranton,30,-0.03,47.00
86206,86120,Raslay,31,0.00,47.11
86207,86270,La Roche-Posay,44,0.80,46.78
86208,86170,Le Rochereau,85,0.14,46.69
86209,86340,Roches-Prémarie-Andillé,85,0.37,46.48
86210,86120,Roiffé,29,0.05,47.13
86211,86700,Romagne,21,0.30,46.26
86213,86480,Rouillé,49,0.03,46.42
86214,86280,Saint-Benoît,522,0.35,46.55
86217,86230,Saint-Christophe,22,0.37,46.93
86218,86330,Saint-Clair,19,0.06,46.88
86219,86130,Saint-Cyr,70,0.48,46.71
86220,86400,Saint-Gaudent,26,0.29,46.11
86221,86140,Saint-Genest-d'Ambière,39,0.36,46.83
86222,86130,Saint-Georges-lès-Baillargeaux,117,0.44,46.66
86223,86310,Saint-Germain,49,0.90,46.58
86224,86230,Saint-Gervais-les-Trois-Clochers,34,0.42,46.90
86225,86330,Saint-Jean-de-Sauves,24,0.09,46.84
86226,86800,Saint-Julien-l'Ars,133,0.51,46.55
86227,86200,Saint-Laon,11,-0.02,46.97
86228,86410,Saint-Laurent-de-Jourdes,11,0.54,46.39
86229,86120,Saint-Léger-de-Montbrillais,36,-0.04,47.08
86230,86290,Saint-Léomer,6,1.00,46.42
86231,86400,Saint-Macoux,45,0.23,46.12
86233,86300,Valdivienne,44,0.63,46.49
86234,86350,Saint-Martin-l'Ars,9,0.56,46.21
86235,86160,Saint-Maurice-la-Clouère,32,0.45,46.39
86236,86260,Saint-Pierre-de-Maillé,12,0.83,46.68
86237,86400,Saint-Pierre-d'Exideuil,39,0.26,46.16
86239,86300,Sainte-Radégonde,12,0.70,46.62
86241,86220,Saint-Rémy-sur-Creuse,31,0.68,46.93
86242,86250,Saint-Romain,21,0.38,46.23
86244,86600,Saint-Sauvant,22,0.08,46.36
86245,86100,Saint-Sauveur,33,0.65,46.80
86246,86310,Saint-Savin,46,0.84,46.58
86247,86400,Saint-Saviol,47,0.23,46.14
86248,86350,Saint-Secondin,14,0.49,46.33
86249,86420,Saires,10,0.23,46.89
86250,86120,Saix,12,0.01,47.14
86252,86200,Sammarçolles,30,0.17,47.04
86253,86600,Sanxay,23,-0.01,46.50
86254,86500,Saulgé,16,0.87,46.37
86255,86400,Savigné,37,0.33,46.17
86256,86800,Savigny-Lévescault,50,0.48,46.53
86257,86140,Savigny-sous-Faye,24,0.29,46.87
86258,86140,Scorbé-Clairvaux,102,0.41,46.81
86259,86100,Senillé,42,0.62,46.77
86260,86230,Sérigny,12,0.32,46.93
86261,86800,Sèvres-Anxaumont,128,0.46,46.57
86262,86320,Sillars,10,0.79,46.42
86263,86240,Smarves,130,0.36,46.51
86264,86160,Sommières-du-Clain,31,0.37,46.28
86265,86230,Sossais,39,0.38,46.87
86266,86250,Surin,9,0.38,46.08
86268,86800,Tercé,47,0.55,46.51
86269,86120,Ternay,18,-0.05,47.04
86270,86290,Thollet,5,1.13,46.44
86271,86110,Thurageau,23,0.27,46.78
86272,86540,Thuré,66,0.46,46.84
86273,86290,La Trimouille,23,1.06,46.45
86274,86120,Les Trois-Moutiers,30,0.01,47.06
86275,86230,Usseau,35,0.49,46.89
86276,86350,Usson-du-Poitou,18,0.54,46.28
86277,86110,Varennes,28,0.20,46.76
86278,86700,Vaux,29,0.24,46.28
86279,86220,Vaux-sur-Vienne,86,0.56,46.91
86280,86230,Vellèches,20,0.53,46.94
86281,86380,Vendeuvre-du-Poitou,75,0.31,46.73
86284,86340,Vernon,17,0.48,46.43
86285,86410,Verrières,49,0.60,46.40
86286,86420,Verrue,14,0.18,46.87
86287,86120,Vézières,14,0.13,47.09
86288,86260,Vicq-sur-Gartempe,20,0.84,46.73
86289,86150,Le Vigeant,11,0.64,46.22
86290,86340,La Villedieu-du-Clain,220,0.39,46.46
86291,86310,Villemort,24,0.93,46.55
86292,86190,Villiers,79,0.17,46.67
86293,86370,Vivonne,96,0.26,46.41
86294,86190,Vouillé,108,0.16,46.62
86295,86400,Voulême,34,0.24,46.10
86296,86700,Voulon,51,0.24,46.37
86297,86580,Vouneuil-sous-Biard,204,0.27,46.58
86298,86210,Vouneuil-sur-Vienne,55,0.54,46.72
86299,86170,Vouzailles,36,0.10,46.71
86300,86170,Yversay,60,0.21,46.67
87-01,,Aixe-sur-Vienne,56,,
87-02,,Ambazac,24,,
87-03,,Bellac,17,,
87-04,,Châteauponsac,12,,
87-05,,Condat-sur-Vienne,23,,
87-07,,Eymoutiers,15,,
87-18,,Rochechouart,20,,
87-19,,Saint-Junien,31,,
87-20,,Saint-Léonard-de-Noblat,27,,
87-21,,Saint-Yrieix-la-Perche,27,,
87001,87700,Aixe-sur-Vienne,245,1.13,45.80
87002,87240,Ambazac,97,1.40,45.95
87003,87160,Arnac-la-Poste,22,1.37,46.26
87004,87120,Augne,6,1.70,45.77
87005,87220,Aureil,94,1.40,45.81
87006,87360,Azat-le-Ris,5,1.06,46.31
87007,87290,Balledent,17,1.22,46.11
87008,87210,La Bazeuge,13,1.08,46.25
87009,87120,Beaumont-du-Lac,7,1.86,45.77
87011,87300,Bellac,172,1.05,46.10
87012,87300,Berneuil,16,1.11,46.07
87013,87370,Bersac-sur-Rivalier,19,1.42,46.08
87014,87250,Bessines-sur-Gartempe,51,1.36,46.11
87015,87700,Beynac,53,1.16,45.77
87016,87340,Les Billanges,14,1.54,45.98
87017,87300,Blanzac,22,1.11,46.13
87018,87300,Blond,11,1.02,46.05
87019,87220,Boisseuil,148,1.33,45.76
87020,87270,Bonnac-la-Côte,62,1.29,45.95
87021,87110,Bosmie-l'Aiguille,302,1.20,45.77
87022,87300,Breuilaufa,32,1.11,46.04
87023,87140,Le Buis,30,1.20,46.03
87024,87460,Bujaleuf,21,1.63,45.79
87025,87800,Burgnac,71,1.17,45.74
87026,87330,Bussière-Boffy,12,0.85,46.06
87027,87230,Bussière-Galant,26,1.05,45.62
87028,87320,Bussière-Poitevine,21,0.90,46.24
87029,87230,Les Cars,37,1.07,45.67
87030,87200,Chaillac-sur-Vienne,79,0.88,45.86
87031,87500,Le Chalard,25,1.12,45.55
87032,87230,Châlus,57,0.96,45.66
87033,87140,Chamboret,36,1.13,46.01
87034,87150,Champagnac-la-Rivière,23,0.91,45.70
87035,87400,Champnétery,19,1.58,45.83
87036,87230,Champsac,27,0.96,45.70
87037,87440,La Chapelle-Montbrandeix,13,0.85,45.64
87038,87270,Chaptelat,111,1.25,45.92
87039,87380,Château-Chervix,15,1.36,45.59
87040,87130,Châteauneuf-la-Forêt,56,1.61,45.70
87041,87290,Châteauponsac,30,1.28,46.13
87042,87400,Le Châtenet-en-Dognon,21,1.51,45.90
87043,87460,Cheissoux,18,1.64,45.83
87044,87600,Chéronnac,17,0.75,45.76
87045,87520,Cieux,23,1.03,45.99
87046,87310,Cognac-la-Forêt,33,1.00,45.84
87047,87140,Compreignac,37,1.28,46.00
87048,87920,Condat-sur-Vienne,309,1.24,45.78
87049,87500,Coussac-Bonneval,20,1.32,45.52
87050,87270,Couzeix,284,1.22,45.88
87051,87130,La Croisille-sur-Briance,16,1.60,45.62
87052,87210,La Croix-sur-Gartempe,15,1.00,46.16
87053,87160,Cromac,11,1.31,46.36
87054,87150,Cussac,39,0.85,45.69
87055,87320,Darnac,15,0.96,46.24
87056,87210,Dinsac,13,1.11,46.24
87057,87190,Dompierre-les-Églises,13,1.25,46.22
87058,87120,Domps,9,1.71,45.66
87059,87210,Le Dorat,73,1.07,46.21
87060,87230,Dournazac,18,0.92,45.63
87061,87190,Droux,17,1.15,46.17
87062,87400,Eybouleuf,39,1.48,45.80
87063,87220,Eyjeaux,50,1.38,45.77
87064,87120,Eymoutiers,29,1.74,45.71
87065,87220,Feytiat,248,1.33,45.81
87066,87230,Flavignac,34,1.07,45.71
87067,87250,Folles,16,1.46,46.12
87068,87250,Fromental,23,1.42,46.16
87069,87330,Gajoubert,12,0.84,46.11
87070,87400,La Geneytouse,43,1.45,45.79
87071,87500,Glandon,29,1.23,45.47
87072,87380,Glanges,23,1.46,45.66
87073,87310,Gorre,25,1.00,45.74
87074,87160,Les Grands-Chézeaux,18,1.38,46.36
87075,87170,Isle,372,1.19,45.80
87076,87370,Jabreilles-les-Bordes,14,1.52,46.02
87077,87800,Janailhac,27,1.24,45.65
87078,87520,Javerdat,27,0.97,45.96
87079,87340,La Jonchère-Saint-Maurice,52,1.48,46.01
87080,87890,Jouac,9,1.26,46.35
87081,87800,Jourgnac,73,1.21,45.73
87082,87500,Ladignac-le-Long,24,1.11,45.59
87083,87370,Laurière,27,1.50,46.08
87084,87230,Lavignac,25,1.12,45.72
87085,87280,Limoges,1746,1.25,45.85
87086,87130,Linards,31,1.54,45.70
87087,87360,Lussac-les-Églises,12,1.18,46.34
87088,87380,Magnac-Bourg,76,1.44,45.60
87089,87190,Magnac-Laval,25,1.17,46.23
87090,87160,Mailhac-sur-Benaize,14,1.32,46.31
87091,87440,Maisonnais-sur-Tardoire,13,0.68,45.71
87092,87440,Marval,15,0.80,45.63
87093,87130,Masléon,36,1.57,45.77
87094,87800,Meilhac,35,1.16,45.71
87095,87380,Meuzac,17,1.42,45.55
87096,87800,La Meyze,30,1.19,45.61
87097,87330,Mézières-sur-Issoire,19,0.91,46.11
87099,87400,Moissannes,15,1.56,45.87
87100,87330,Montrol-Sénard,9,0.95,46.02
87101,87330,Mortemart,32,0.96,46.05
87103,87140,Nantiat,62,1.17,46.01
87104,87120,Nedde,9,1.83,45.72
87105,87130,Neuvic-Entier,23,1.64,45.74
87106,87800,Nexon,62,1.19,45.68
87107,87510,Nieul,96,1.18,45.92
87108,87330,Nouic,14,0.92,46.06
87109,87210,Oradour-Saint-Genest,10,1.02,46.24
87110,87520,Oradour-sur-Glane,62,1.02,45.93
87111,87150,Oradour-sur-Vayres,39,0.88,45.74
87112,87230,Pageas,22,1.02,45.68
87113,87410,Le Palais-sur-Vienne,588,1.32,45.87
87114,87350,Panazol,519,1.32,45.84
87115,87440,Pensol,12,0.83,45.60
87116,87300,Peyrat-de-Bellac,36,1.02,46.13
87117,87470,Peyrat-le-Château,18,1.78,45.81
87118,87510,Peyrilhac,32,1.12,45.96
87119,87260,Pierre-Buffière,202,1.36,45.69
87120,87380,La Porcherie,18,1.55,45.58
87121,87290,Rancon,16,1.18,46.13
87122,87640,Razès,48,1.34,46.04
87123,87120,Rempnat,7,1.86,45.69
87124,87800,Rilhac-Lastours,23,1.11,45.66
87125,87570,Rilhac-Rancon,252,1.33,45.91
87126,87600,Rochechouart,70,0.84,45.82
87127,87800,La Roche-l'Abeille,17,1.26,45.59
87128,87140,Roussac,19,1.20,46.07
87129,87400,Royères,47,1.43,45.85
87130,87130,Roziers-Saint-Georges,16,1.56,45.74
87131,87720,Saillat-sur-Vienne,132,0.83,45.87
87132,87120,Saint-Amand-le-Petit,7,1.77,45.77
87133,87290,Saint-Amand-Magnazeix,18,1.36,46.18
87134,87120,Sainte-Anne-Saint-Priest,8,1.68,45.70
87135,87310,Saint-Auvent,29,0.92,45.81
87136,87330,Saint-Barbant,9,0.85,46.20
87137,87150,Saint-Bazile,17,0.81,45.73
87138,87260,Saint-Bonnet-Briance,19,1.48,45.72
87139,87300,Saint-Bonnet-de-Bellac,15,0.94,46.16
87140,87200,Saint-Brice-sur-Vienne,78,0.96,45.90
87141,87310,Saint-Cyr,34,0.98,45.80
87142,87400,Saint-Denis-des-Murs,22,1.53,45.78
87143,87510,Saint-Gence,94,1.14,45.91
87144,87260,Saint-Genest-sur-Roselle,25,1.42,45.70
87145,87160,Saint-Georges-les-Landes,15,1.35,46.36
87146,87380,Saint-Germain-les-Belles,32,1.49,45.61
87147,87130,Saint-Gilles-les-Forêts,6,1.67,45.63
87148,87260,Saint-Hilaire-Bonneval,33,1.37,45.72
87149,87190,Saint-Hilaire-la-Treille,14,1.31,46.25
87150,87800,Saint-Hilaire-les-Places,39,1.15,45.64
87151,87260,Saint-Jean-Ligoure,16,1.31,45.69
87152,87510,Saint-Jouvent,66,1.21,45.96
87153,87460,Saint-Julien-le-Petit,10,1.71,45.82
87154,87200,Saint-Junien,200,0.89,45.90
87155,87300,Saint-Junien-les-Combes,9,1.13,46.09
87156,87590,Saint-Just-le-Martel,82,1.39,45.85
87157,87240,Saint-Laurent-les-Églises,31,1.48,45.96
87158,87310,Saint-Laurent-sur-Gorre,36,0.97,45.77
87159,87340,Saint-Léger-la-Montagne,10,1.43,46.03
87160,87190,Saint-Léger-Magnazeix,9,1.24,46.29
87161,87400,Saint-Léonard-de-Noblat,83,1.50,45.84
87162,87420,Sainte-Marie-de-Vaux,35,1.04,45.86
87163,87330,Saint-Martial-sur-Isop,6,0.87,46.15
87164,87200,Saint-Martin-de-Jussac,38,0.94,45.86
87165,87360,Saint-Martin-le-Mault,9,1.22,46.36
87166,87700,Saint-Martin-le-Vieux,52,1.12,45.75
87167,87400,Saint-Martin-Terressus,24,1.46,45.91
