id,impsp
17276,203
46044,356
88269,1565
88268,85
59605,131
17277,1898
59604,555
59609,3767
59608,180
88418,653
64135,1660
88419,290
64134,1313
18242,87
18243,437
18240,96
18241,381
18246,437
18247,602
18244,51
18245,19
71470,197
71471,302
18248,169
18249,381
71474,34
71475,32337
59-07,150
76129,604
76128,1595
59-04,150
76123,847
76122,827
76121,503
59-05,150
76127,503
76126,602
76125,259
76124,1507
39412,399
39413,9
39411,1427
39417,184
39414,76
39415,399
39418,494
39419,1403
59-08,150
59-09,150
21092,84
34169,5495
34168,337
34161,1297
34160,115
52346,305
34162,437
34165,1477
34164,2898
34167,1297
34166,1448
14701,2090
62-22,150
62-24,150
62-25,150
14700,5637
86018,562
86019,256
86010,556
86011,7
86012,37
86013,92
86014,1190
86015,38
86016,1241
86017,939
72350,2160
72351,375
72352,555
72353,163
72354,231
72355,935
72356,1049
72357,322
72358,886
72359,555
66183,251
64124,52
02168,4893
02169,188
64125,2706
02164,83
02165,1418
02166,4893
02167,201
02160,138
02161,46
02162,83
02163,1337
15090,781
88517,76
15091,6
56099,126
15092,59
15093,51
15094,41
64-22,150
64-23,150
64-25,150
64-26,150
15095,370
15096,7
39345,9622
15097,64
23-10,150
39439,565
56091,403
23-12,150
56090,504
23-13,150
23-14,150
23-15,150
08194,7015
85091,3620
85090,1278
85093,208
85092,3620
85095,6456
85094,267
85097,1836
85096,374
85099,1823
85098,2659
08199,1067
42278,83
24476,228
50108,737
42270,1839
42271,650
42272,611
42273,1446
42274,255
42275,7623
42276,4
42277,151
24475,34
10059,301
10058,37
10057,1277
10056,127
10055,226
10054,23
10053,255
10052,26
10051,148
10050,136
50101,381
50100,282
35281,7506
50102,88
50105,165
45132,382
45133,2400
45130,343
45131,312
45136,380
24478,212
45134,2023
45135,182
45138,514
45139,2400
38525,905
38524,1406
38527,15
38526,974
38521,449
38520,441
38523,974
38522,5
38529,1721
38528,1721
68363,830
70460,51
70461,1479
70462,169
70463,77
70464,1860
70466,1479
70467,322
70468,98
70469,27
11094,166
11095,668
11096,13
11097,51
11090,2670
11091,74
11092,303
11093,9
11098,3150
11099,605
67355,65
67352,846
67353,80
87163,27
87162,80
87161,498
87160,55
87167,498
67350,242
87165,6
87164,2866
87169,413
67351,3194
68104,2181
88514,245
82072,896
82073,896
82070,250
82071,250
82076,300
82077,76
82074,69
82075,1145
82078,95
82079,1522
11173,106
19098,238
19099,196
16048,42
16049,111
19094,52
19095,8
19096,238
19097,38
19090,38
19091,249
19092,333
19093,196
11170,527
11177,9
11176,77
11175,3095
11174,3
49161,479
76145,153
46328,40
46329,124
46322,702
46323,42
46320,29
46321,270
46326,61
46327,702
46324,41
46325,42
52388,63
17391,1990
52380,935
52383,935
17392,418
52385,21
52384,6
17397,350
52386,9306
60298,810
60299,635
60292,466
60293,856
60290,250
60291,218
60296,810
60297,508
60294,410
60295,508
17027,965
17026,574
17025,574
17024,85
17023,574
17022,1898
17021,235
17020,198
17029,219
17028,4707
64043,229
64042,1660
64041,2039
64040,51
64047,189
64046,53
64045,358
64044,111
64049,358
64048,177
49165,150
49114,188
49115,1613
49116,615
49117,4784
49110,1557
49111,150
49112,722
49113,722
80694,2101
80695,95
80696,292
80697,79
80690,292
49119,144
80692,89
80693,2101
90049,514
49167,1321
95491,22714
95492,134
95493,4455
42133,1100
42132,611
42131,126
42130,5719
42137,213
42136,1060
42135,1637
42134,1060
80342,105
80343,425
42139,465
42138,1100
80346,103
80347,1087
80344,90
80345,880
63213,2885
63212,9236
63211,33
63210,505
78455,2252
63216,711
63215,812
63214,960
95142,238
63219,218
63218,90
95144,11537
71400,228
62205,4259
62204,247
17117,85
17116,145
17115,604
52504,66
17113,148
52502,327
24538,212
66199,1355
66198,6
24533,97
24532,317
24531,325
17110,220
24537,592
24536,317
24535,182
24534,202
72112,231
72113,381
72110,4246
72111,375
72116,231
62209,362
72114,3539
72115,1049
72118,194
62208,366
35098,279
35099,2959
52509,48
35092,993
35093,4550
35090,1122
35091,729
35096,158
35097,378
35094,323
35095,2431
55164,3193
55165,83
55166,3193
55167,83
28199,358
28198,3042
55162,287
55163,54
28195,2730
28194,1602
28197,358
28196,468
28191,2730
28190,80
28193,731
28192,105
60413,207
91272,30539
91273,267
55041,4409
57-22,150
57-23,150
57-20,150
57-21,150
57-27,150
57-24,150
55292,83
55293,83
55290,16
55291,316
55296,4409
55297,52
55295,14
55298,4409
55299,62
22261,5014
22260,145
22263,304
22262,1030
22265,16191
22264,596
22267,417
22266,384
22269,351
22268,468
97211,381
74019,3787
74018,5173
74015,2012
74014,7823
74016,7326
74011,3249
74010,222915
74013,14013
74012,41051
27370,123
27371,1122
27372,723
27373,47
27374,1173
27375,6561
27376,175
27377,47
27378,622
27379,723
66-17,150
88-01,150
25288,162
25289,55
25286,209
25287,1284
25284,24399
25285,79
25282,124
25283,269
25280,43
25281,874
32013,10766
32012,87
32010,90
32017,206
32016,1858
32015,266
32014,196
32019,244
32018,44
66-15,150
79123,74
57478,174
57479,503
57474,3727
57475,1609
57476,218
57477,191
57470,174
47-18,150
57472,1558
57473,35
47-19,150
84122,1079
84123,43
84120,43
84121,784
84126,2571
51269,38
84124,7144
84125,43
84128,3091
51268,166
26023,4259
26022,8
26021,2031
26020,2031
26027,246
26026,6
26025,9
26024,3707
26028,1349
47-10,150
84089,4781
47-11,150
84088,3423
47-16,150
63111,275
51262,2732
01024,1167
01025,459
01026,459
01027,1773
01021,3515
01022,217
01023,822
47-15,150
01028,137
01029,196
75056,150
84081,2422
84080,1979
14625,6173
14626,6173
14627,1908
14620,1737
14621,485
14622,111
14623,1624
71535,2451
71534,203
71537,92
14628,697
14629,4
71533,62
71532,579
82191,15
88-08,150
82190,701
82193,250
76628,808
76629,535
82192,184
76620,827
76621,602
76622,112
76623,627
76624,549
76625,125
76626,679
76627,2757
64242,202
83099,1643
08500,53
08501,365
08502,97
08503,82
63117,26
02829,730
02828,730
47215,6861
02824,184
02827,136
02826,404
02821,186
02820,4102
02823,404
02822,1046
83093,978
76088,1660
76089,5998
55111,288
76084,1595
76085,361
76086,808
76087,604
76080,503
76081,837
76082,4147
76083,1595
55110,214
72255,248
72254,935
72257,3960
72256,248
72251,231
72250,331
72253,1733
72252,287
72259,555
72258,529
28389,3042
03196,60
03197,95
03194,38
03195,364
03192,71
03193,163
03190,8306
03191,84
03198,82
28387,105
79005,255
79004,1057
79007,122
2A189,39
77024,169
77027,32
77026,60
77021,6251
77020,130
77023,386
77022,330
2A181,88
77029,2454
77028,5560
2A186,20
86229,110
86228,68
86223,64
86222,2735
86221,354
86220,390
86227,562
86226,786
86225,92
86224,82
55118,83
59363,921
62508,2902
62509,246
62500,2902
62501,363
62502,2457
62503,1480
62504,5676
62505,1480
62506,478
62507,454
59365,2065
80104,425
80105,256
80106,227
80107,1140
80100,309
80101,1087
80102,2216
80103,256
80108,856
80109,204
42339,46
42338,427
42335,1100
42334,44
42337,58
42336,1100
42331,587
42330,2615
42333,234
42332,23429
45309,559
45308,8977
78300,506
45305,92
45307,660
45306,660
45301,557
45300,284
45303,132
45302,6497
10390,242
10391,1672
10392,69
10393,301
10394,64
10395,64
10396,157
10397,136
10398,33
10399,123
59268,599
78307,480
54419,97
54418,78
54417,221
54416,90
54415,424
54414,5574
54413,1518
54412,669
54411,119
54410,116
70345,18
70344,1697
41178,49
41179,29
70341,185
70340,87
59629,1334
59628,1623
41172,258
41173,31
41170,1653
41171,72
41176,209
41177,211
41174,7133
41175,7133
55469,83
55465,54
55464,62
2B069,7
2B068,2
55461,52
55460,1126
80814,592
80815,487
80812,277
55463,288
80810,204
80811,1181
55462,75
80819,117
65-09,150
65-08,150
65-05,150
65-04,150
65-07,150
65-06,150
65-03,150
40225,121
40224,1277
40227,45
40226,121
40221,126
40220,121
40223,709
40222,1277
40229,410
40228,157
11119,2670
11118,6
2B366,318
2B361,14
28359,505
28358,4643
11111,3150
11110,77
11113,23
11112,51
11115,51
28352,2730
11117,6
28350,887
2B093,150
2B096,584
2B097,15
2B095,3
25048,923
25049,43
25040,659
25041,176
25042,209
25043,1920
25044,269
25045,362
25046,44
25047,724
56109,1623
56108,1112
56107,3136
56106,831
56105,386
56104,665
56103,403
56102,403
56101,552
56100,25
57278,174
57276,450
57277,923
57274,491
57275,1149
57272,273
57273,1367
57270,273
57271,857
16239,69
16238,32
16231,43
16230,145
16233,416
16232,1849
16234,218
16237,32
16236,1341
74106,622
74105,4650
49099,30693
49098,111
49091,1613
49090,914
49093,144
49092,150
49095,479
49094,395
49097,615
49096,724
80486,151
74104,2011
43145,15
43144,55
43147,811
43141,111
43140,1860
43143,276
43142,111
43149,189
43148,57
49327,1613
49326,4784
49325,52
49324,150
49323,150
49322,1613
49321,561
49320,150
49329,1716
49328,11343
68111,847
68110,2037
68113,137
68112,5880
68115,81
68114,1416
68117,1781
68116,1331
68119,1416
68118,1446
60465,250
60464,442
60466,1310
60461,1069
60460,322
60463,5935
60462,689
60469,1003
60468,1310
58237,44
58236,40
58235,36
58234,74
58233,23
58232,49
58231,253
58230,44
78391,1567
78396,23045
78397,4655
58239,49
58238,21246
83028,478
83029,2904
84074,595
27550,84
48057,13
48054,6
48055,44
27554,2023
27555,1036
48050,63
48051,27
27558,905
91045,1597
91044,15641
48058,11
48059,472
67161,6418
67160,1173
67163,1895
67162,478
67165,1280
67164,5990
67167,1737
67166,1544
67169,3945
67168,1737
08078,185
08079,396
29291,35
08071,104
08072,331
08073,25
08074,26
08075,19
08076,80
08077,213
72097,451
72096,381
23079,48
23078,107
72093,3539
72091,529
72090,886
23073,75
23072,45
23071,48
23070,51
23077,3
23076,39
23075,95
23074,9
59546,691
59547,275
59544,2824
59545,1822
59542,3396
59543,2040
59541,987
59548,1203
59549,216
29127,637
29126,2788
29125,300
29124,2788
29123,260
29122,268
29120,2247
63350,9164
29129,136
29128,3061
31218,135
31219,321
78642,4754
78643,2481
78644,4655
78646,148482
78647,836
31210,1547
31211,3732
31212,1778
31213,131
31215,431
31216,1778
31217,93
49301,150
49300,150
49302,722
24087,292
49304,1075
74109,150
49307,1664
49306,1716
74108,1041
22388,356
22389,2111
22383,596
22380,10766
22381,596
22386,1030
22387,236
22384,145
22385,379
22030,16191
22031,165
22032,268
22033,86
22034,1128
22035,304
22036,268
22037,165
22038,855
22039,281
61253,49
61252,87
61255,837
61257,10
61256,85
73058,364
73059,13039
73054,981
73055,183
73056,204
73057,176
73050,3116
73051,3116
73052,506
73053,338
55317,54
55316,52
55315,12
55313,21
55312,288
55311,54
55310,205
84078,381
27235,1173
27234,1944
27237,314
27231,2249
27230,635
27233,1306
27232,723
51124,226
51125,38
51126,187
51127,226
27239,159
27238,1173
51122,2732
25563,1473
25562,910
25561,1284
25560,1759
25567,74
25566,362
25565,267
25564,1284
25569,240
74208,150
74209,2086
02258,141
02259,1046
02256,404
02257,155
02254,1046
02255,292
02252,152
02253,9218
02250,152
02251,72
70583,66
70582,57
70581,1860
70580,77
02784,89
02785,76
02786,96
02787,7804
02780,9218
02781,4893
02782,76
02783,677
02788,1418
02789,404
67101,11043
62885,149
68280,120
68283,306
68282,1416
68285,120
68284,830
68287,1331
68286,837
68289,4649
71559,461
68288,325
71188,123
71189,2080
71180,579
62889,732
71182,884
71183,59
71184,2451
71185,461
71186,194
62888,647
76295,35
76294,278
76297,1507
01257,2987
14188,727
01255,225
01254,1498
01252,965
37188,653
01250,6738
14181,8407
14180,1908
14183,61
14182,342
14185,1737
14184,5637
01259,622
01258,1012
04092,20
09061,54
09062,32
09063,3573
09064,9
09065,16
09066,3573
09067,371
09068,3573
09069,32
04099,16
08333,26
08332,19
08331,331
08330,1153
08336,365
08335,82
08334,114
83152,41
83153,1918
08339,1153
08338,78
83154,1459
14457,47
14456,1568
14455,697
14454,1247
14453,5637
14452,47
14450,62
14459,62
14458,697
31553,885
31552,109
31551,580
31550,136
31557,8614
31556,1254
31555,150
31554,350
31559,131
31558,339
89008,61
89009,1057
89006,61
89007,26
89004,42
89005,61
89002,211
89003,221
89001,59
89240,14317
38389,1132
38388,1509
89241,150
38384,1398
38387,1398
38386,740
38381,7927
38380,1348
38383,390
38382,6873
89243,150
70480,109
89244,47
49240,549
70481,77
89245,476
89246,61
82002,325
47008,226
47009,75
47004,578
47005,646
47006,992
47007,3
47001,34997
47002,70
47003,646
65410,2266
82001,1338
39386,494
39387,184
39385,399
39382,296
39380,102
39381,1403
39388,241
39389,1403
97119,734
97118,4521
97117,3110
97116,2062
97115,2946
97114,547
97113,5917
97112,898
97111,642
97110,79
39038,180
39039,691
39034,399
39035,296
39036,23
39037,184
39030,9622
39031,691
39032,1299
62438,837
62439,218
12051,0
12050,86
12053,93
12052,613
12055,52
12054,78
12057,56
12056,385
12059,78
12058,35
88069,147
88068,425
69208,8386
69209,35
69206,864
69207,861
69204,13135
69205,5787
69202,8900
69203,861
69200,1316
69201,861
21651,3140
21650,493
21653,245
21652,194
21655,245
21657,1132
21656,2124
21659,13
21658,108
63062,332
63063,4911
63064,14
63065,63
63066,210
63067,43
62436,1696
62437,285
58031,49
58030,60
58033,84
58032,301
58035,23
58034,144
58037,39
58036,84
58039,11
58038,13
87104,41
54208,5574
54209,42
54206,5652
54207,23
54204,23
54205,305
54202,928
54203,221
54200,90
54201,67
62339,162
62338,1740
62333,162
62332,104
62331,6742
62330,1143
62337,366
62336,149
62335,284
62334,218
67100,3550
13098,812
13099,1197
13096,41
13097,854
13094,328
13095,481
13092,1596
13093,669
13090,481
13091,947
85125,673
85127,199
85126,3620
85121,273
85120,1551
85123,384
85129,3191
85128,2835
85002,1551
85003,2659
85001,438
85006,1551
79081,5492
85004,137
85005,673
79080,2224
80813,42
50458,258
50457,165
50456,226
50455,287
50454,2136
50453,725
50452,38
50451,4018
50450,226
28090,106
28091,468
28092,1602
28093,111
28094,2011
28095,468
28096,1359
28098,2590
28099,887
06142,760
06143,38
06140,4151
06141,106
06146,38
06147,543
06144,38
06145,106
61013,360
61012,224
06148,4742
06149,3840
61017,49
61016,115
61015,360
61014,2214
2B116,2
2B113,7
2B112,21
2B111,3
2B110,2
26298,67
26299,246
26290,29
26291,246
26292,177
26293,204
26294,1349
26295,2806
26296,27
26297,67
31232,1642
61426,195
31233,1810
32268,45
32269,196
51328,2732
51329,698
51326,609
51327,166
51324,115
51325,2732
51322,38
51323,115
51320,601
51321,650
61427,66
59386,3694
25369,299
25368,362
25365,299
25364,240
25367,730
25366,613
25361,226
25360,240
25362,226
31239,142
74299,900
65220,422
65221,438
65222,298
65223,940
65224,44
65225,185
65226,406
65228,8
65229,42
89132,42
60050,2876
60051,508
60052,218
60053,466
60054,338
60055,5084
60056,2876
60057,40000
60058,635
60059,5084
74291,582
74290,2
89279,28
54526,2852
89278,68
72-18,150
72-19,150
72-16,150
72-17,150
52147,935
52146,18
52145,63
52142,76
52141,5633
52140,16
54520,5652
52149,22
53236,258
53237,278
53234,278
53235,79
53232,49
53233,157
53230,79
53231,157
53238,135
53239,68
24108,271
24109,116
70413,472
24102,567
24103,34
24100,104
24101,82
24106,325
24107,78
24104,292
24105,116
09262,428
09263,32
09260,257
09261,751
09266,257
09267,32
09264,3573
09265,5775
09268,619
09269,3573
67088,273
67089,478
08139,344
08138,365
03309,82
03308,84
08135,213
08134,96
03305,163
03304,637
03303,163
08130,213
08133,1153
08132,53
52330,16
17321,179
17322,518
68300,2011
68301,1446
68302,527
68303,2034
68304,519
68305,453
68306,453
68307,544
68308,544
68309,1062
52335,76
87108,27
17326,198
17327,150
67183,729
78564,342
78567,3929
78561,2071
78562,1699
78569,1188
67182,287
27455,314
27454,259
27457,1832
27456,6561
27451,1125
27453,259
27452,617
27459,314
27458,398
95447,684
89271,28
95445,583
37234,276
31029,580
31028,109
31023,109
31022,14757
31021,3539
31020,136
31027,1810
37236,1365
31025,10393
31024,1810
37237,2238
89270,33
37230,1365
24033,81
37232,1307
37233,8041
67330,1260
67331,13476
67333,846
67334,80
67335,972
67336,4973
67337,260
67338,3612
67339,491
66063,189
66062,38
66061,23
66060,81
66067,59
66066,38
66065,3436
66064,230
66069,1456
66068,4
23228,454
23229,89
23222,9
23223,107
23220,454
23221,10
23226,23
23227,107
23224,10
23225,23
89275,133
89274,14317
79-04,150
79-05,150
79-06,150
79-07,150
79-01,150
79-02,150
79-03,150
79-08,150
79-09,150
35250,2435
35251,1716
50154,282
35253,855
35254,2959
35255,86
35256,4550
35257,669
35258,583
35259,2431
50158,60
50159,354
55506,16
55507,75
55504,4409
55505,414
55502,205
55503,143
55500,62
55501,316
55508,214
55509,214
01437,245
01436,3061
01435,5920
01434,459
01433,245
01432,196
01431,4337
01430,868
22179,330
22178,833
01439,822
77476,1021
77477,488
77474,1650
77475,1309
77472,561
77473,289
77470,5556
77471,171
77478,2916
77479,4689
87105,171
70172,1697
70170,185
70171,169
70176,27
36110,17
70174,455
70175,57
70178,1860
70179,10305
58121,1302
76-32,150
76-33,150
76-35,150
36130,638
36131,959
36132,72
36133,17
36134,45
36135,142
36136,106
36137,74
36138,638
36139,273
02429,184
02428,54
02421,292
02420,26373
02423,96
02422,677
02425,1540
02424,730
02427,292
02426,355
04116,199
04115,16
04113,11
04112,9652
04111,994
04110,191
04118,6
71229,851
71228,168
71225,302
71224,93
71227,15
71226,1102
71221,884
71220,851
71223,11
68279,3981
76329,4147
76328,259
68277,156
73074,35
73075,506
30033,473
30032,4202
25-03,150
25-02,150
25-05,150
25-04,150
30035,45
30034,660
25-09,150
25-08,150
30039,2529
30038,623
76247,1029
76244,827
76245,847
66227,540
67347,846
73078,317
66226,3814
73079,338
67346,3194
66221,165
94038,15072
67423,1895
38226,34
38224,449
38225,150
38222,740
38223,18155
38221,107
38228,740
38229,28331
19014,42
16064,43
11269,1321
11268,31
19010,249
19011,209
19012,204
16065,208
11263,142
11262,22789
11261,668
11260,6
11267,3150
11266,987
11265,9
11264,3150
65022,402
65023,49
65020,4640
65021,402
65026,50
65027,49
65024,438
65025,402
65028,16
65029,402
60212,1542
2B214,470
60210,1193
60211,535
60216,1310
60217,156
60214,156
60215,4342
60218,4346
60219,502
54028,336
16068,256
28268,1602
16069,329
28267,2590
28265,534
54029,288
69078,552
28264,534
69071,4530
11065,51
69073,1316
69072,7649
69075,2484
69074,603
69077,4357
11064,3150
80614,856
80615,2428
80616,256
80617,1087
28261,468
80613,340
28260,391
80618,592
80619,117
54591,65
17311,282
17310,345
17313,574
17312,145
17315,1990
17314,574
17317,418
17316,198
17319,203
17318,370
2A349,341
2A348,0
11-15,150
11-14,150
11-17,150
11-16,150
11-10,150
11-12,150
11-19,150
11-18,150
66027,102
12240,1153
12241,63
12242,1841
12243,39
12244,39
12245,1841
12246,1153
12247,12
12248,23
12249,20
21190,406
21191,510
21196,406
21197,152
21194,956
21195,108
64079,77
21440,428
21441,194
21442,493
63298,9
21444,245
21445,73
21446,322
21447,142
21448,152
21449,44
63291,466
63290,218
63297,711
63296,1336
63295,279
63294,115
13113,2421
13112,1797
13111,25
13110,1493
13117,22203
13116,682
13115,155
13114,503
13119,2434
13118,533
54079,5626
54078,147
54071,78
54070,258
54073,5574
54072,508
54075,66
54074,5652
54077,147
54076,941
62168,285
62169,1778
62162,2902
62163,366
62160,46888
62161,996
62166,549
62167,218
62164,796
62165,1443
67532,2454
67530,1895
67531,1280
67536,3509
67537,80
67534,1895
67535,344
67538,344
67539,3550
07174,1341
07175,3
07176,132
07177,3954
07170,160
07171,132
07172,1341
07173,11
